source_crop,crop_type,crop_status,hobli,taluk,village,lat,lon,year,season,survey_date,distance_km,spatial_status,temporal_status,tabular_matched,tabular_level,satellite_status,ndvi_available,evi_available,is_duplicate,valid_cropfusion_sample,rejection_reasons,annual_rainfall_mm,dewpoint_c,elevation,evi,is_cropland,kharif_evi,kharif_ndvi,kharif_ndwi,land_cover_class,ndre,ndvi,ndwi,rabi_evi,rabi_ndvi,rabi_ndwi,relative_humidity_pct,s2_obs_count,savi,slope,soil_clay_pct,soil_moisture,soil_organic_carbon,soil_ph,soil_sand_pct,soil_type_class,temperature_c,env_match_distance_m,env_match_year,env_dk_index,env_match_method,env_match_confidence,env_season_for_features,env_support,_match_key
Pepper (Black),pepper,alias,PUTTURU,Puttur,PANAJE,12.6573856,75.1753399,2020,Kharif,2020-10-02,0.1262,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4624.250126218422,22.210172943616502,122.80823841672718,2.4369222064874165,0,2.463620977281329,0.7896391247566047,-0.7069946331488481,10,0.5081807059302729,0.735911203032689,-0.6516753154356589,2.6808160096688045,0.753028892272545,-0.6643653177568034,78.41290712488205,46.99999999999999,1.1037129583035976,14.575191950298935,298.0358436417091,0.29466113,402.6477837021071,55.772533704439965,455.04395486056734,389,26.26548971623771,126.14,2020,3794_0,knn_idw,HIGH,Kharif,1.0,12.6573856|75.1753399|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SARVE,12.7259748,75.2899521,2020,Kharif,2020-08-16,0.1051,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4338.290669576264,21.812807261745945,94.51055188057056,1.3603889134002298,0,1.9091754451312908,0.7046678594305913,-0.6546333658684066,10,0.4106321131670361,0.5333324725148864,-0.5847707342673497,1.3821459051810145,0.567918280275315,-0.5919215127290015,78.25250873948755,25.999999999999996,0.7998809507960493,5.912515999875646,319.6466837866783,0.29931712,387.43859185623967,55.857636967432946,437.26623331971825,220,25.890458167451413,105.12,2020,11701_0,knn_idw,HIGH,Kharif,1.0,12.7259748|75.2899521|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PADUVANNURU,12.6151522,75.2413793,2020,Kharif,2020-09-23,0.0752,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183401,22.38201682783199,127.85754656122013,2.507901124692248,0,2.5921640576594713,0.8058761562693941,-0.7161156020601095,10,0.5260137131299545,0.7593285965963166,-0.6877128343596117,2.7022298753620353,0.7795404550237393,-0.6868975502096564,80.00694080484354,48.0,1.138828938861761,11.177701203482268,323.39949022369814,0.2732761,465.8832835712767,55.14996813898114,484.6502867491699,340,26.101878581188373,75.22,2020,41704_0,knn_idw,HIGH,Kharif,1.0,12.6151522|75.2413793|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PADUVANNURU,12.6151897,75.2413519,2020,Kharif,2020-09-23,0.0803,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4760.053440183402,22.38201682783199,127.91815629339041,2.5053811966780546,0,2.5867534306915165,0.8054209538264927,-0.7157161165271666,10,0.5267488912100593,0.7599282330050396,-0.68860140101823,2.696694092587108,0.7795964305865428,-0.6875044214234312,80.00694080484354,48.00000000000001,1.1397289857452846,11.115746102147426,323.55101539894855,0.2732761,465.8725316438563,55.159438462434295,484.56505383809144,340,26.101878581188377,80.32,2020,41704_0,knn_idw,HIGH,Kharif,1.0,12.6151897|75.2413519|2020|Kharif|pepper
Pepper (Black),pepper,alias,PUTTURU,Puttur,SARVE,12.7255847,75.2891516,2020,Kharif,2020-08-16,0.1761,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4338.290669576266,21.812807261745945,94.76238499792848,1.8225939236032145,0,2.1195303707765905,0.7320765755392687,-0.6743540183852541,10,0.46096988100678893,0.6123624012009075,-0.6174027958060976,1.772031045278177,0.6403023242617611,-0.6267389616537085,78.25250873948757,26.000000000000004,0.9184089512385929,6.874956947276008,318.75654713078245,0.29931712,382.87150381419394,55.8222231252075,439.03894653157187,220,25.890458167451413,176.16,2020,11701_0,knn_idw,HIGH,Kharif,1.0,12.7255847|75.2891516|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SARVE,12.7250568,75.2833571,2020,Kharif,2020-08-17,0.2713,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4338.290669576265,21.812807261745945,104.24476710030847,1.8516772628505502,0,2.1518305830789752,0.7426954378363947,-0.6817860900977052,10,0.402893117713668,0.6165808727207184,-0.6128073483148717,2.005711263258663,0.674325948459613,-0.6481970654586119,78.25250873948755,26.000000000000007,0.9247282485386361,3.816816086766879,317.1142018177044,0.29931712,398.6549453664552,56.06571270521188,462.4946460476501,220,25.890458167451413,271.32,2020,15510_0,knn_idw,MEDIUM,Kharif,1.0,12.7250568|75.2833571|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,SARVE,12.7250455,75.2833727,2020,Kharif,2020-08-17,0.2734,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4338.290669576265,21.81280726174595,104.20881122776598,1.855562451050469,0,2.155850099504486,0.7433845346970918,-0.6822150229135889,10,0.4038102475148465,0.6176845457675845,-0.6134118017038714,2.009546422362725,0.6752985500847296,-0.6486926043203957,78.25250873948757,26.0,0.9263835779811941,3.8429926057665655,317.0999173219486,0.29931712,398.779190037757,56.06819799432719,462.28252899478844,220,25.890458167451417,273.39,2020,15510_0,knn_idw,MEDIUM,Kharif,1.0,12.7250455|75.2833727|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SARVE,12.7273217,75.291445,2020,Kharif,2020-08-18,0.0914,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4338.290669576265,21.81280726174594,92.81460634351875,2.4063681841936826,0,1.67293230928738,0.6285609355223226,-0.6212473757636046,10,0.5238237958963491,0.7196907065466562,-0.6593051121547482,1.8017891094852254,0.6253317070874698,-0.6088962468870914,78.25250873948754,26.0,1.0793648472050918,5.909083666689605,322.5591141028476,0.29931711999999994,399.57995707684137,55.160117420020484,436.1183990887273,220,25.89045816745141,91.36,2020,26668_0,knn_idw,HIGH,Kharif,1.0,12.7273217|75.291445|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,SARVE,12.727325,75.2913667,2020,Kharif,2020-08-18,0.0998,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4338.290669576265,21.812807261745945,92.54507334714152,2.3738117337443705,0,1.7016019182832924,0.6355936734632626,-0.6248781420805474,10,0.5204525762969104,0.714587351113782,-0.6575421996532791,1.8050664590959646,0.6269016559798288,-0.6102857005538626,78.25250873948755,26.0,1.0717114628903321,5.90724546725054,322.49453724836854,0.29931711999999994,399.15010095522894,55.18277737376992,436.1286081090349,220,25.890458167451417,99.83,2020,26668_0,knn_idw,HIGH,Kharif,1.0,12.727325|75.2913667|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SHANTIGODU,12.7841374,75.2423055,2020,Kharif,2020-10-10,0.1226,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4409.977312389761,21.945991187061676,103.25931021757208,2.9842548687923536,0,2.704344838887054,0.7919276106629191,-0.6929724730841542,10,0.501437031309059,0.7349683471776877,-0.6477089283136084,2.7105011930655385,0.7681449033810717,-0.6830073664837122,77.31479708214366,27.000000000000004,1.102242236288338,3.904632203538117,317.6486462678699,0.29931712000000005,379.97155818650515,56.487344861043944,435.95610771998685,260,26.231682511412885,122.6,2020,65336_0,knn_idw,HIGH,Kharif,1.0,12.7841374|75.2423055|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,SHANTIGODU,12.7841576,75.2422838,2020,Kharif,2020-10-10,0.1211,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4409.977312389761,21.945991187061676,103.27363121838569,2.986590376938514,0,2.704149512759529,0.791684721112052,-0.6926481223602713,10,0.5012387171918404,0.7347425978797197,-0.6474158157489819,2.710071799475894,0.7678617762675571,-0.6828179254649046,77.31479708214367,27.0,1.1019034189917432,3.901305140357754,317.65014273860044,0.29931712,379.86036971777554,56.49190135318451,435.9292710705775,260,26.231682511412885,121.09,2020,65336_0,knn_idw,HIGH,Kharif,1.0,12.7841576|75.2422838|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PANAJE,12.6354502,75.1559597,2020,Kharif,2020-10-03,0.1659,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393883,22.382016827831986,135.75870516096668,2.4328058075475356,0,2.6215878050116803,0.802795300313093,-0.7178581364549148,10,0.5259437800892616,0.7437753362778242,-0.6752680958942744,2.680166151104308,0.7718962022391006,-0.6898910216012152,80.00694080484351,47.999999999999986,1.1155112282192672,14.211381636478881,291.0201691086067,0.29466113,447.55986288096904,54.69130538060453,464.6304192909317,389,26.101878581188366,165.85,2020,21176_0,knn_idw,HIGH,Kharif,1.0,12.6354502|75.1559597|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PANAJE,12.6253012,75.1674835,2020,Kharif,2020-10-03,0.3447,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393884,22.38201682783199,263.9156963793431,2.4358504202133013,0,2.7967618317046035,0.7910753782838629,-0.6931722524467022,10,0.4709628703852342,0.7206930961773574,-0.6375633939742866,2.56714877140137,0.7529999647392229,-0.6637194626821544,80.00694080484351,47.99999999999999,1.080857924989403,8.257731014609542,314.0766292380177,0.2938984343657173,479.3290853262689,55.00000000000001,448.2522024244328,31,26.10187858118837,344.62,2020,12104_0,knn_idw,MEDIUM,Kharif,1.0,12.6253012|75.1674835|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SHANTIGODU,12.7559981,75.2497035,2020,Kharif,2020-10-12,0.0992,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4335.462054931952,21.759159239424026,115.311415638111,0.9020520207000835,0,2.0955598531046102,0.5946470296445975,-0.5566464649368305,50,0.2927637582438914,0.40706264100483497,-0.4921999061580783,1.3666118672381278,0.5288530504504507,-0.5454342333957408,77.33912134354598,26.000000000000004,0.6105023573722628,3.544650581905675,321.0990993572065,0.29931712,423.1916145242646,57.89356241576251,435.97381796545903,392,26.033448038779326,99.15,2020,48679_0,knn_idw,HIGH,Kharif,1.0,12.7559981|75.2497035|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,SHANTIGODU,12.7559815,75.249723,2020,Kharif,2020-10-12,0.0996,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4334.679024753761,21.75719594951212,115.28210815349402,0.9015383065014483,0,2.1016691119353674,0.5950706639454306,-0.5567493522856202,50,0.2926860474996462,0.4067605467867666,-0.4920890585319243,1.367338531525991,0.5289855866237602,-0.5454754621586009,77.33937695067114,26.0,0.6100493789565138,3.5407746912762508,321.1374815574138,0.29931712000000005,423.16550407422557,57.88972528588701,435.9190397316208,392,26.031364927484738,99.63,2020,48679_0,knn_idw,HIGH,Kharif,1.0,12.7559815|75.249723|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SHANTIGODU,12.7660594,75.2515074,2020,Kharif,2020-10-13,0.2159,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4305.4403965417305,21.683885998752036,112.03477160747146,1.780204748573057,0,1.6692068906967967,0.6022375007093316,-0.6047599811121597,10,0.40830288125737435,0.565600926239127,-0.5742398324446104,1.7465782353710886,0.5900706906915761,-0.5910989406827779,77.34892141256981,26.000000000000007,0.8482687218651475,5.456583709312951,307.57486439790137,0.29931712000000005,422.11286068209137,56.364818419898505,438.95529419319865,389,25.953580803241152,215.9,2020,12765_0,knn_idw,HIGH,Kharif,1.0,12.7660594|75.2515074|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,SHANTIGODU,12.7706484,75.2465178,2020,Kharif,2020-10-13,0.1918,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4409.97731238976,21.945991187061683,111.41762808526836,2.5717941949756673,0,2.5735655732055536,0.8058050962293258,-0.7192788468121917,10,0.5051504127323863,0.7548256763089396,-0.6613987481901634,2.5165270258382764,0.7782048550299585,-0.6850324723190574,77.31479708214366,26.452566559022557,1.1320676388545503,7.304283639062575,307.6208064451412,0.29931712,399.27370716063797,55.99999999999999,436.95076164606036,389,26.231682511412885,191.81,2020,35718_0,knn_idw,HIGH,Kharif,1.0,12.7706484|75.2465178|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PANAJE,12.6362487,75.1680328,2020,Kharif,2020-10-04,0.0454,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393885,22.382016827831997,109.35441954241193,2.6836295996520727,0,2.751158423241162,0.8054605013278158,-0.6917633144104355,10,0.4754656640165226,0.7231007736136383,-0.6477011588017568,2.801117835261073,0.75753911660353,-0.6480658218686766,80.00694080484354,48.000000000000014,1.0844591529732943,14.22289219392211,308.4453657070797,0.29466113000000005,404.3503122197364,54.9776011142515,449.7340160003247,340,26.101878581188377,45.49,2020,18284_0,knn_idw,HIGH,Kharif,1.0,12.6362487|75.1680328|2020|Kharif|coconut
Coconut,coconut,exact,PUTTURU,Puttur,PADUVANNURU,12.6133635,75.1994577,2020,Kharif,2020-09-24,0.0959,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4761.901588435646,22.382016827831983,100.74182167728662,2.5074349716004942,0,2.7278114955843993,0.8041516240325377,-0.7076478068620053,10,0.5583099209106157,0.7552076231912769,-0.6750030685541547,2.7130371951230425,0.8185947568583164,-0.7184298901606321,80.00694080484351,47.999999999999986,1.13264438062779,5.359998384128292,291.2269732675337,0.29269755,412.72609934228547,55.999999999999986,456.90789307013483,262,26.10187858118837,95.97,2020,56538_0,knn_idw,HIGH,Kharif,1.0,12.6133635|75.1994577|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PADUVANNURU,12.6133429,75.1994146,2020,Kharif,2020-09-24,0.1009,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4762.021445848361,22.382016827831997,100.34251361665818,2.511804667974212,0,2.733059581641427,0.8057612036874396,-0.708477846738598,10,0.5580237714541261,0.7567844429706269,-0.6754503921489654,2.720066688541913,0.8186933642189154,-0.7177754614851383,80.00694080484354,47.99999999999999,1.1350089364018363,5.086107670244951,291.23730336897,0.29269755000000003,413.87568482716335,56.00000000000001,456.94921347587996,262,26.101878581188373,100.99,2020,56538_0,knn_idw,HIGH,Kharif,1.0,12.6133429|75.1994146|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SHANTIGODU,12.7730132,75.2640466,2020,Kharif,2020-10-15,0.1201,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4305.44039654173,21.683885998752036,82.8257839645082,1.903217056548221,0,1.2033576248466964,0.5270629723132931,-0.5829715288003455,10,0.4508872650898723,0.6647620825267838,-0.6105895253664417,1.3405149301562722,0.5229336206853031,-0.5489239754539781,77.34892141256978,26.999999999999996,0.9969863809561518,4.267392471477604,334.2524410622351,0.29931711999999994,412.8657737225099,55.90973091984809,463.97528224764204,390,25.95358080324115,120.17,2020,65939_0,knn_idw,HIGH,Kharif,1.0,12.7730132|75.2640466|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PANAJE,12.6369101,75.1691375,2020,Kharif,2020-10-04,0.112,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4763.598328393884,22.38201682783199,111.61668338984164,2.6938000889422735,0,2.7553007296501297,0.8041200371840961,-0.6938253747609744,10,0.4871924987723016,0.7317386964546482,-0.6500490741628734,2.8607815092035542,0.7636656019077912,-0.6554267004348534,80.00694080484352,47.84039978238972,1.0974179475464494,11.712733201502997,305.90638200025774,0.29466113000000005,413.1956794862856,54.8575224440243,452.1618817344769,340,26.101878581188377,111.92,2020,18284_0,knn_idw,HIGH,Kharif,1.0,12.6369101|75.1691375|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SHANTIGODU,12.7750322,75.2649674,2020,Kharif,2020-10-16,0.2021,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4305.44039654173,21.683885998752036,79.76847590428754,1.9306823338080086,0,1.4645213894287474,0.5931896547135473,-0.6075298810383837,10,0.4505899345569319,0.6647900289396139,-0.6141168019863968,1.5289328911018103,0.5698425711045467,-0.57187474068081,77.34892141256978,27.0,0.9970333581505142,4.137381190326298,332.80305756543345,0.29931712000000005,407.6914880842024,55.99999999999999,461.3921969862043,390,25.953580803241152,202.08,2020,65939_0,knn_idw,HIGH,Kharif,1.0,12.7750322|75.2649674|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,SHANTIGODU,12.7750718,75.2649473,2020,Kharif,2020-10-16,0.2067,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4305.44039654173,21.683885998752032,79.61146959262547,1.9349770997089275,0,1.4849134142919977,0.5979446968268346,-0.6094433210853709,10,0.45138049701162486,0.6654589314115721,-0.6147190443525055,1.5465350358074774,0.5739229272040928,-0.5739339448415917,77.3489214125698,27.0,0.9980368813404293,4.120371277378076,332.73670412624483,0.29931711999999994,407.30432864520265,56.00000000000001,461.27920929246073,390,25.953580803241152,206.67,2020,65939_0,knn_idw,HIGH,Kharif,1.0,12.7750718|75.2649473|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,SARVE,12.7300967,75.2871567,2020,Kharif,2020-08-19,0.2323,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4338.290669576265,21.812807261745945,96.40479701285402,1.8813945852644138,0,2.1678941324532763,0.7144598081730422,-0.6586245647818404,10,0.4271489577165707,0.6174554829057153,-0.5965472162861609,2.2214296477426663,0.6764406796168144,-0.6360935333379544,78.25250873948757,26.0,0.926043463053764,4.513076817147764,315.3860703223014,0.29931712,394.1256238437361,55.68616401883525,448.9095288886111,220,25.890458167451413,232.31,2020,44203_0,knn_idw,HIGH,Kharif,1.0,12.7300967|75.2871567|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,SARVE,12.7302485,75.2872514,2020,Kharif,2020-08-19,0.2126,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4338.290669576264,21.812807261745945,96.19021753848772,1.8657250878233154,0,2.181560543483482,0.7143570534251736,-0.6584829761578268,10,0.424434904846532,0.6168081743124555,-0.5963863110360681,2.2369195939028033,0.677634422645198,-0.6372043126671055,78.25250873948755,26.0,0.9250724475472324,4.441109329618269,315.3552687611924,0.29931712,393.37411463421154,55.76426845474503,448.88674880981876,220,25.89045816745141,212.65,2020,44203_0,knn_idw,HIGH,Kharif,1.0,12.7302485|75.2872514|2020|Kharif|pepper
Coconut,coconut,exact,PUTTURU,Puttur,PANAJE,12.660362,75.1649939,2020,Kharif,2020-10-05,0.0924,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4624.250126218423,22.2101729436165,99.94820433674653,2.5292891922796765,0,2.6842362208741455,0.7973550738307659,-0.6963745865156703,10,0.5032722571160928,0.7532066136592697,-0.6643808488839823,2.5312449540365627,0.7565972108594803,-0.6740902188827066,78.41290712488204,47.0,1.129630129514075,5.070099008741144,282.98246008409086,0.29466113000000005,432.55620571032705,55.8944330537434,459.8302038730502,389,26.26548971623771,92.46,2020,14083_0,knn_idw,HIGH,Kharif,1.0,12.660362|75.1649939|2020|Kharif|coconut
Pepper (Black),pepper,alias,PUTTURU,Puttur,PANAJE,12.6603759,75.1649775,2020,Kharif,2020-10-05,0.0938,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4624.250126218424,22.2101729436165,100.00968978609274,2.5253988115127672,0,2.6833238335675764,0.797352291722617,-0.6963562272351617,10,0.5029394645273584,0.7526739306138835,-0.6641207912091373,2.529717526689604,0.756408465468036,-0.6739386048487241,78.41290712488204,47.0,1.1288313235206342,5.099269400094645,283.0341870391307,0.29466113,432.7802784577356,55.89182625726762,459.7922699931414,389,26.26548971623771,93.87,2020,14083_0,knn_idw,HIGH,Kharif,1.0,12.6603759|75.1649775|2020|Kharif|pepper
